,user_id,购买频率,活跃度,复购次数,活跃时间,种类数量
619,21605110,58.3,658.1,60,22,518
620,21669502,9.0,255.4,18,23,433
621,21676430,17.8,361.9,34,23,531
622,21696214,14.5,845.8000000000001,39,23,1586
623,21740397,28.5,216.0,38,23,292
624,21743048,103.7,2024.2,55,23,2441
625,21790996,27.0,334.20000000000005,27,23,435
626,21832523,23.5,374.6,21,23,630
627,21875488,14.5,1361.4,45,23,2140
628,21978171,100.7,2410.1000000000004,69,23,4375
629,22005280,3.6,101.70000000000002,17,22,234
630,22007082,10.6,47.3,6,22,109
631,22040312,11.2,71.5,16,22,107
632,22076896,10.8,362.5,25,21,457
633,22101245,10.7,121.50000000000001,11,23,247
634,22125304,37.1,710.3,28,23,1193
635,22149457,8.3,184.20000000000002,19,23,309
636,22153508,9.3,1083.9,53,23,1961
637,22158762,9.8,410.20000000000005,52,23,507
638,22170979,22.5,566.8,36,23,715
639,22178598,3.9000000000000004,174.3,19,23,244
640,22182160,39.8,591.5,40,23,717
641,22183500,6.6,381.2,24,23,594
642,22278371,25.0,530.0,40,23,506
643,22305188,11.4,297.6,15,22,679
644,22369795,23.7,777.9000000000001,31,23,1295
645,22378126,16.3,236.90000000000003,19,23,377
646,22393155,107.1,1035.8000000000002,33,23,1303
647,22422703,9.0,116.4,22,23,206
648,22425841,19.3,159.7,15,23,249
649,22444189,45.7,554.4,24,23,857
650,22509276,41.1,537.0,33,23,789
651,22525341,15.899999999999999,162.0,21,22,220
652,22560823,14.7,429.50000000000006,31,23,1106
653,22600224,10.799999999999999,435.9,49,23,720
654,22600903,12.1,773.9000000000001,21,23,2025
655,22717072,36.0,624.0,54,23,915
656,22751272,14.600000000000001,453.9,37,23,762
657,22776936,28.0,396.20000000000005,39,23,852
658,22779974,32.8,640.5,44,23,760
659,22802989,16.099999999999998,131.60000000000002,15,23,188
660,22808710,10.2,110.7,19,23,163
661,22841491,25.4,246.40000000000003,38,23,303
662,22874532,9.1,201.70000000000002,27,23,360
663,22881368,2.9000000000000004,51.6,21,23,74
664,22882656,5.0,217.9,16,22,359
665,22901182,15.2,358.70000000000005,21,22,680
666,22981352,14.700000000000001,317.20000000000005,11,23,499
667,23014965,15.8,1026.9,26,23,1159
668,23049176,63.4,179.0,48,23,192
669,23130998,17.1,224.10000000000002,15,23,359
670,23137309,22.1,354.29999999999995,42,23,470
671,23159781,28.7,262.9,22,23,327
672,23165095,22.700000000000003,1943.2,31,23,4011
673,23218973,12.9,89.0,16,23,135
674,23223121,10.2,161.10000000000002,24,22,205
675,23231484,16.5,182.9,18,23,341
676,23260181,32.9,657.9000000000001,37,23,943
677,23326854,18.3,901.3000000000001,74,23,1210
678,23330391,16.299999999999997,137.70000000000002,27,23,169
679,23341818,25.0,296.4,18,23,475
680,23367131,21.7,1009.4000000000001,38,23,1915
681,23376907,4.699999999999999,168.50000000000003,15,21,273
682,23419403,16.5,337.7,27,22,523
683,23446150,19.4,698.7,30,23,1181
684,23613746,30.200000000000003,390.70000000000005,17,23,509
685,23740258,8.0,613.5,63,23,975
686,23828185,2.9000000000000004,40.9,12,23,63
687,23847626,6.5,562.7,28,23,1182
688,23860674,10.4,218.3,21,23,352
689,23923497,15.100000000000001,182.5,18,23,224
690,23958465,12.2,1434.9,27,23,3604
691,24000198,25.1,269.1,25,23,412
692,24062806,8.7,1247.1000000000001,34,23,2457
693,24118436,8.9,198.3,15,23,348
694,24132976,8.3,187.8,24,23,426
695,24139240,29.3,129.8,17,23,190
696,24219008,20.900000000000002,958.2,44,22,1896
697,24288984,25.6,518.0,30,23,815
698,24289312,7.300000000000001,159.60000000000002,25,22,299
699,24381914,3.9000000000000004,194.2,20,23,288
700,24466657,22.0,107.19999999999999,20,22,162
701,24474599,9.200000000000001,368.2,31,23,639
702,24573553,14.200000000000001,237.10000000000002,27,22,349
703,24580657,8.0,282.6,23,23,524
704,24625581,15.6,859.4,35,22,1756
705,24636415,14.2,415.70000000000005,19,23,774
706,24690079,41.9,416.29999999999995,30,23,548
707,24752182,6.1,665.4000000000001,43,23,1116
708,24803803,25.4,751.7,26,23,1297
709,24808643,31.8,165.70000000000002,25,23,240
710,24888768,6.1,32.0,19,22,36
711,24965668,6.1,138.0,15,22,225
712,24967803,8.7,173.6,20,23,416
713,25020664,37.099999999999994,476.30000000000007,22,23,651
714,25040950,35.2,739.8000000000001,15,23,788
715,25173367,5.8,63.7,21,22,122
716,25183118,31.6,286.40000000000003,18,23,463
717,25224971,6.800000000000001,90.10000000000001,16,21,162
718,25275595,6.4,463.20000000000005,25,23,860
719,25371517,19.5,709.5,55,23,904
720,25375727,51.699999999999996,134.70000000000002,12,23,149
721,25414648,2.9000000000000004,277.6,12,23,585
722,25438815,18.7,193.4,13,23,339
723,25474939,2.9000000000000004,295.4,29,22,505
724,25477392,31.5,468.8,22,23,687
725,25487075,13.8,361.6,34,23,540
726,25509021,6.9,823.1,30,23,1342
727,25518563,2.5,166.5,13,23,264
728,25535039,13.0,196.3,11,23,352
729,25544044,24.1,634.2,43,23,1120
730,25549508,12.3,250.70000000000002,61,23,310
731,25639546,21.4,179.2,28,23,237
732,25678919,55.900000000000006,1070.0,58,23,1981
733,25688135,8.100000000000001,137.0,35,23,283
734,25751195,23.799999999999997,435.5,34,23,453
735,25765258,2.5,220.10000000000002,30,23,522
736,25773958,19.5,190.5,15,23,312
737,25778057,44.8,505.1,23,23,818
738,25816895,5.8,251.40000000000003,23,23,501
739,25854726,4.0,303.1,20,23,558
740,25871996,28.6,455.20000000000005,21,23,641
741,25896264,37.900000000000006,646.6,22,23,893
742,25945368,6.4,332.40000000000003,21,23,807
743,25963511,6.5,502.1,76,23,639
744,25994909,10.5,399.9,39,23,576
745,26063061,5.8,25.200000000000003,9,23,30
746,26071320,6.1,68.9,10,23,131
747,26081392,39.800000000000004,572.5,30,23,706
748,26123580,3.9000000000000004,406.8,34,23,691
749,26142484,6.9,246.40000000000003,17,23,398
750,26194174,19.2,372.8,23,23,408
751,26277198,49.0,342.8,18,23,515
752,26337733,10.799999999999999,363.1,13,23,803
753,26372667,15.4,173.6,26,23,259
754,26401619,6.7,419.1,38,23,820
755,26401646,44.2,305.9,23,23,442
756,26460336,20.700000000000003,1165.8000000000002,48,23,1850
757,26509398,71.7,410.70000000000005,23,23,549
758,26529364,7.2,186.60000000000002,29,23,220
759,26562102,47.3,1254.9,43,23,1979
760,26622553,40.5,1286.6,40,23,1944
761,26720422,6.5,1645.6000000000001,50,23,2159
762,26755560,9.4,57.3,24,23,74
763,26764288,9.2,148.0,24,23,211
764,26766183,53.599999999999994,858.3000000000001,28,23,1218
765,26768217,23.4,222.1,20,23,369
766,26801916,4.699999999999999,54.5,15,21,99
767,26857141,42.900000000000006,1507.5,41,23,2700
768,26857882,18.4,273.1,25,23,361
769,26863866,14.100000000000001,147.0,29,23,200
770,26908458,14.7,202.20000000000002,22,23,293
771,26920547,31.9,339.2,20,22,632
772,26957136,9.3,414.6,55,23,639
773,27013196,34.9,168.5,18,22,221
774,27032913,36.3,476.9,22,23,742
775,27049458,7.300000000000001,116.30000000000001,29,23,134
776,27050179,5.9,101.10000000000001,14,23,214
777,27068656,5.9,212.4,22,23,430
778,27090424,27.9,471.1,26,23,965
779,27112508,18.1,470.8,23,23,850
780,27115433,39.2,230.20000000000002,18,23,347
781,27141122,45.8,707.5000000000001,29,23,1075
782,27320888,8.9,201.60000000000002,28,23,298
783,27326941,6.2,333.6,59,23,355
784,27478941,16.799999999999997,278.20000000000005,39,22,391
785,27499498,25.7,437.0,35,23,572
786,27508149,29.799999999999997,515.2,22,22,836
787,27565397,5.0,335.5,26,23,802
788,27608145,13.0,770.9000000000001,24,22,1311
789,27625049,48.8,853.6000000000001,60,23,877
790,27625670,25.1,184.5,17,23,256
791,27626311,29.5,627.6,50,23,1294
792,27662805,32.599999999999994,184.60000000000002,19,23,268
793,27736230,15.100000000000001,384.70000000000005,28,23,557
794,27803245,41.3,632.8000000000001,38,23,916
795,27808271,21.200000000000003,418.0,35,23,722
796,27820493,31.4,266.5,18,23,563
797,27833657,9.5,115.10000000000001,22,23,190
798,27839004,34.599999999999994,583.5,44,23,600
799,27840504,43.8,983.3000000000001,58,23,1328
800,27850931,9.799999999999999,684.1,47,23,1368
801,27863196,5.1000000000000005,190.60000000000002,24,23,357
802,27927595,14.7,340.5,34,23,602
803,27933232,19.8,164.7,18,23,266
804,27964788,11.1,88.9,17,21,139
805,27973180,10.0,111.0,16,23,146
806,28036057,23.9,160.60000000000002,27,23,172
807,28085061,9.1,229.4,25,23,318
808,28097175,14.899999999999999,416.00000000000006,32,23,665
809,28106685,7.200000000000001,154.9,16,23,234
810,28116055,8.5,470.2,21,23,933
811,28195796,12.5,159.50000000000003,20,22,286
812,28235535,40.699999999999996,347.70000000000005,27,23,511
813,28296618,10.6,237.5,14,23,577
814,28308227,17.799999999999997,160.3,19,23,206
815,28332552,6.4,37.1,21,22,48
816,28373415,30.2,1047.1000000000001,26,23,1764
817,28389417,9.6,344.3,30,22,466
818,28462928,7.2,518.5,52,23,782
819,28467700,34.9,377.6,19,23,485
820,28483040,5.2,101.9,13,22,180
821,28515753,15.5,230.9,33,23,328
822,28587433,5.0,99.60000000000001,16,23,155
823,28623961,37.5,345.7,19,23,552
824,28638001,30.700000000000003,913.9,46,23,1271
825,28720302,24.3,814.6000000000001,32,23,1416
826,28722407,16.3,445.1,27,23,511
827,28734621,28.7,580.5,51,23,752
828,28743854,2.5,205.6,23,22,333
829,28826774,47.099999999999994,368.70000000000005,19,23,637
830,28877018,7.4,371.1,21,23,690
831,28897086,31.299999999999997,898.6000000000001,46,23,1322
832,28967361,6.800000000000001,1269.7,52,23,2269
833,28972250,12.5,255.10000000000002,17,23,362
834,28975138,29.4,1189.4,51,23,1523
835,29032154,4.7,95.3,34,23,114
836,29246035,9.2,269.20000000000005,28,23,453
837,29285910,7.0,148.8,20,23,249
838,29320594,12.4,655.1,22,23,1274
839,29373526,20.5,377.2,43,23,519
840,29383294,11.7,924.4000000000001,23,23,1541
841,29434857,15.7,72.7,18,23,74
842,29511444,44.9,566.1,41,23,794
843,29524082,2.5,417.70000000000005,69,22,883
844,29582784,22.0,143.60000000000002,14,23,232
845,29601369,87.2,985.3000000000002,34,23,1395
846,29641259,6.7,219.20000000000002,22,23,438
847,29644155,5.9,188.6,15,23,341
848,29656912,37.400000000000006,629.2,23,23,1157
849,29661255,7.7,109.9,29,23,104
850,29669124,14.3,786.4,25,23,1476
851,29689901,54.599999999999994,945.2,72,23,1206
852,29710830,37.4,552.6,21,23,1147
853,29716977,30.4,391.70000000000005,21,23,661
854,29760352,30.3,214.50000000000003,14,23,241
855,29776188,7.5,461.40000000000003,70,23,625
856,29791483,7.8,1947.6000000000001,49,23,3699
857,29853992,8.5,88.9,10,23,175
858,29876306,10.9,133.0,13,23,234
859,29878513,6.5,324.6,31,23,521
860,29983125,17.1,171.1,21,23,246
861,30025213,2.5,24.3,7,23,37
862,30071480,13.0,171.1,17,23,309
863,30100119,17.2,248.8,20,23,468
864,30226785,3.6,194.10000000000002,22,23,521
865,30282407,14.900000000000002,227.0,30,23,549
866,30353552,16.6,207.3,25,23,386
867,30360670,37.4,332.8,27,23,492
868,30368071,34.1,280.5,19,23,460
869,30385077,9.799999999999999,160.6,16,23,382
870,30419421,12.3,119.20000000000002,8,22,275
871,30419994,32.800000000000004,234.70000000000002,34,23,366
872,30439138,12.2,63.7,12,22,107
873,30506808,8.9,71.2,16,22,110
874,30511762,15.200000000000001,116.10000000000001,20,22,223
875,30516756,5.0,73.4,19,22,123
876,30552706,25.4,569.0,21,23,971
877,30683859,3.9000000000000004,91.60000000000001,38,21,190
878,30701625,12.200000000000001,86.9,11,23,126
879,30740491,14.8,590.3000000000001,18,23,689
880,30838173,13.700000000000001,885.1,23,23,1302
881,30839253,24.4,1002.9000000000001,45,23,1436
882,30905877,7.9,210.7,21,23,417
883,30915777,37.5,374.1,22,23,309
884,30933630,13.0,1928.6000000000001,53,23,3980
885,31052402,15.0,201.5,18,23,424
886,31076937,27.3,373.4,16,23,677
887,31178340,7.300000000000001,139.20000000000002,22,23,226
888,31183701,22.0,249.70000000000002,36,23,435
889,31190628,14.2,819.3,30,23,1620
890,31207229,24.6,378.4,74,23,702
891,31309091,11.3,606.2,32,22,1007
892,31433604,7.5,77.7,13,23,117
893,31446692,34.699999999999996,1796.7,25,23,2585
894,31449327,16.9,320.3,17,23,478
895,31456519,5.7,652.2,24,22,1088
896,31463929,19.8,215.70000000000002,20,23,278
897,31503308,32.0,669.0,56,23,864
898,31557701,20.4,210.8,22,23,263
899,31565417,9.399999999999999,134.4,16,22,330
900,31663890,11.8,1147.8,102,23,1444
901,31667005,19.1,104.4,13,22,116
902,31717348,13.8,349.6,40,23,600
903,31727427,13.5,361.70000000000005,39,23,545
904,31729893,12.4,188.60000000000002,29,23,229
905,31732015,43.4,1191.0,43,23,2245
906,31735497,37.7,702.6,30,23,935
907,31751984,13.899999999999999,157.0,45,22,236
908,31872335,11.8,222.8,35,22,348
909,31879400,18.400000000000002,168.4,18,23,249
910,31883407,4.300000000000001,149.9,11,23,216
911,31922219,8.9,84.9,27,23,127
912,31937102,8.9,313.7,35,23,554
913,31943268,6.9,65.10000000000001,27,22,87
914,31943943,10.3,259.2,19,23,512
915,31993013,28.6,506.0,31,23,666
916,31997910,5.7,200.60000000000002,19,23,249
917,32006957,10.2,148.7,15,23,233
918,32019585,13.299999999999999,178.9,20,23,189
919,32033919,12.2,234.8,38,23,299
920,32054639,20.2,374.2,15,23,537
921,32198657,12.1,747.9,26,23,1740
922,32203843,9.1,136.3,46,23,191
923,32281684,9.600000000000001,323.50000000000006,33,23,537
924,32291040,7.7,216.2,25,23,326
925,32303536,2.5,150.8,23,23,204
926,32353187,12.0,366.1,18,23,941
927,32377098,55.0,644.2,31,23,977
928,32399786,25.7,286.6,28,23,402
929,32435644,5.1,91.30000000000001,17,23,167
930,32438624,15.3,325.4,15,23,658
931,32541073,11.100000000000001,248.8,21,23,333
932,32572266,9.7,214.70000000000002,19,23,306
933,32616448,12.4,148.3,24,23,165
934,32681100,27.1,290.20000000000005,28,23,341
935,32684812,39.9,337.70000000000005,24,21,504
936,32695127,21.9,443.8,41,22,763
937,32699108,4.699999999999999,248.8,27,23,550
938,32738038,13.0,620.3000000000001,27,22,1368
939,32800923,17.8,160.3,44,23,178
940,32831611,34.1,296.8,48,23,311
941,32851381,35.2,244.70000000000002,23,23,322
942,32919395,5.1,153.0,31,23,183
943,32922636,10.3,163.3,20,23,259
944,33019836,11.8,482.1,70,23,775
945,33039526,15.700000000000001,337.30000000000007,23,23,559
946,33050706,17.7,233.8,51,23,286
947,33116829,25.5,811.6,35,23,1003
948,33162726,28.2,325.5,21,23,535
949,33213066,19.2,316.3,28,23,402
950,33251710,2.9000000000000004,97.10000000000001,46,23,129
951,33303512,17.2,952.2,44,23,1497
952,33315048,5.9,327.8,16,21,594
953,33356728,20.5,529.0,24,23,937
954,33359405,18.0,306.2,39,23,431
955,33366958,19.9,173.7,15,23,188
956,33371922,34.3,640.9000000000001,30,23,1074
957,33424560,19.2,652.1,25,23,1087
958,33448326,244.6,1016.3000000000001,23,23,1211
959,33463484,29.700000000000003,1754.4,56,23,2301
960,33535844,14.899999999999999,393.30000000000007,24,22,679
961,33596774,10.2,707.2,14,23,1676
962,33614374,10.799999999999999,98.2,7,22,265
963,33660702,27.7,230.7,13,21,301
964,33685148,3.6,69.7,17,23,147
965,33687452,4.699999999999999,66.8,13,23,88
966,33797179,77.1,1739.4,26,23,2191
967,33808787,13.7,848.9,27,23,1588
968,33816024,12.9,153.3,25,23,206
969,33852986,6.2,161.5,34,23,306
970,33984927,59.2,1628.0,40,23,2296
971,33987590,7.300000000000001,218.5,28,23,430
972,34105528,9.3,66.5,14,23,130
973,34187941,30.1,517.1,35,23,789
974,34194469,11.0,185.00000000000003,25,23,342
975,34318191,5.3,360.70000000000005,38,23,709
976,34346607,5.1,202.3,32,23,243
977,34358449,8.0,290.20000000000005,30,23,419
978,34391377,6.4,310.4,22,23,540
979,34393089,19.4,257.3,17,23,441
980,34403746,13.8,278.90000000000003,21,23,450
981,34404169,5.4,226.9,22,23,425
982,34424883,87.80000000000001,2241.1,31,23,4075
983,34442641,14.2,305.70000000000005,35,23,403
984,34453652,46.7,954.6,30,23,1334
985,34475118,8.0,195.8,19,23,302
986,34477360,13.7,80.5,8,23,143
987,34495668,18.1,417.1,21,23,695
988,34565215,33.3,171.7,28,23,178
989,34566759,10.0,266.5,25,23,472
990,34576265,6.4,111.4,13,23,178
991,34578527,17.1,705.3000000000001,18,23,1190
992,34605051,10.3,314.0,31,22,466
993,34648649,17.3,186.50000000000003,16,23,393
994,34665001,21.8,183.6,17,23,265
995,34723367,38.6,587.0,32,23,608
996,34761884,4.300000000000001,230.8,20,22,385
997,34795094,10.0,213.9,13,23,433
998,34798858,19.0,384.40000000000003,54,23,511
999,34948661,5.9,75.9,20,23,90
1000,35014928,10.2,457.50000000000006,16,23,963
1001,35095494,16.700000000000003,601.4000000000001,40,23,759
1002,35193012,6.1000000000000005,120.10000000000001,21,23,190
1003,35202757,7.2,283.40000000000003,22,22,565
1004,35264701,6.6,130.9,27,23,171
1005,35272739,12.0,1089.0,84,23,1375
1006,35306096,205.4,1263.8000000000002,28,23,1583
1007,35324602,15.0,382.4,28,23,511
1008,35338207,103.4,331.20000000000005,36,23,355
1009,35389479,98.2,726.1000000000001,34,23,761
1010,35428862,10.8,331.4,40,23,466
1011,35465102,11.6,254.0,18,22,521
1012,35534976,17.400000000000002,117.10000000000001,23,23,151
1013,35653683,11.4,621.6,25,23,1075
1014,35657002,5.300000000000001,90.7,21,23,169
1015,35669832,24.9,312.1,22,23,436
1016,35699755,11.2,460.2,23,23,780
1017,35721757,19.2,380.50000000000006,49,23,680
1018,35722058,8.2,93.4,25,22,129
1019,35739934,10.1,317.90000000000003,31,23,513
1020,35745255,25.9,798.6,39,23,1213
1021,35758348,4.300000000000001,1057.2,35,23,1635
1022,35758737,9.8,543.2,20,23,847
1023,35799041,9.600000000000001,429.80000000000007,23,23,722
1024,35806116,4.300000000000001,325.4,24,23,685
1025,35853904,12.3,176.90000000000003,47,23,249
1026,35860790,13.399999999999999,369.70000000000005,35,23,624
1027,35898338,5.4,18.0,11,21,18
1028,35919625,10.600000000000001,117.9,20,23,159
1029,35921923,24.0,242.90000000000003,29,21,355
1030,35967863,11.8,594.6,28,23,733
1031,35974755,8.0,125.00000000000001,22,23,229
1032,35997460,8.4,109.20000000000002,23,23,171
1033,36090137,31.3,508.30000000000007,26,22,754
1034,36233277,45.7,7320.9,26,23,11567
1035,36247519,7.5,398.7,35,23,690
1036,36250912,9.1,96.5,17,23,111
1037,36306202,8.100000000000001,281.3,25,23,342
1038,36339188,52.1,786.9,35,23,988
1039,36360174,4.699999999999999,259.3,12,23,575
1040,36450170,17.0,264.40000000000003,33,23,339
1041,36471333,6.6,232.7,31,23,437
1042,36481168,3.9000000000000004,19.4,11,23,23
1043,36497409,19.9,1252.5,37,23,2712
1044,36508157,34.0,616.9,25,23,1026
1045,36513563,68.0,849.4000000000001,26,22,879
1046,36517589,19.200000000000003,436.4,22,23,638
1047,36574688,25.400000000000002,1259.2,29,23,2154
1048,36582945,31.6,422.5,18,23,744
1049,36593288,36.2,1343.4,31,23,2972
1050,36673681,24.6,259.3,25,23,237
1051,36703106,23.2,348.3,26,23,516
1052,36724667,50.8,332.4,20,23,507
1053,36738292,25.200000000000003,423.8,28,23,931
1054,36751669,7.4,311.09999999999997,32,23,535
1055,36764652,18.7,810.5000000000001,19,23,1281
1056,36808723,9.200000000000001,388.8,30,23,608
1057,36863326,9.5,123.30000000000001,28,23,166
1058,36886776,16.099999999999998,546.5,19,23,981
1059,36904941,6.800000000000001,116.7,17,23,158
1060,36918674,83.0,822.0000000000001,29,23,1309
1061,36953591,6.4,697.8000000000001,30,23,1215
1062,36964346,12.9,329.9,30,23,628
1063,37054928,15.0,109.7,15,23,218
1064,37064529,14.099999999999998,596.9000000000001,28,23,1312
1065,37120790,26.8,189.6,23,23,275
1066,37206341,12.0,338.40000000000003,38,23,499
1067,37208119,24.799999999999997,630.7,23,23,862
1068,37218187,14.200000000000001,521.9,43,23,939
1069,37271419,35.2,272.70000000000005,13,23,416
1070,37305183,7.800000000000001,367.6,25,23,653
1071,37309352,37.4,557.5,34,23,604
1072,37357777,17.3,1802.6,14,23,4608
1073,37402030,51.400000000000006,517.8,21,23,526
1074,37426111,23.900000000000002,1044.9,31,23,2141
1075,37485293,7.5,152.3,10,22,305
1076,37552619,13.4,72.5,21,22,99
1077,37554907,40.7,1163.6000000000001,60,23,1614
1078,37557912,2.5,91.5,22,22,158
1079,37563035,8.600000000000001,81.9,15,21,145
1080,37600724,16.900000000000002,93.4,16,23,119
1081,37648682,13.7,1363.3000000000002,39,23,2600
1082,37652869,8.7,500.2,24,23,843
1083,37671999,19.299999999999997,2204.8,58,23,2747
1084,37701876,36.2,675.4,21,23,1020
1085,37708452,5.1,146.10000000000002,27,23,223
1086,37711820,5.1000000000000005,409.90000000000003,31,23,680
1087,37780288,25.2,1087.0,51,23,1304
1088,37844114,24.0,541.9,74,23,903
1089,37880189,71.80000000000001,499.70000000000005,23,23,580
1090,38010001,11.5,203.60000000000002,19,22,319
1091,38138471,5.4,209.1,8,23,389
1092,38141991,6.7,569.9,21,23,973
1093,38219792,15.9,145.5,26,18,197
1094,38222533,22.0,280.0,21,23,482
1095,38227021,6.6,182.7,29,22,344
1096,38269947,13.7,132.9,16,23,212
1097,38357931,18.799999999999997,442.80000000000007,53,23,755
1098,38479843,11.7,154.4,28,21,166
1099,38481691,4.699999999999999,138.0,29,23,205
1100,38580934,42.3,475.0,25,23,554
1101,38588481,23.5,1091.9,33,23,2064
1102,38642555,5.7,142.8,18,23,281
1103,38699008,8.0,496.0,54,23,1024
1104,38711762,24.4,161.60000000000002,21,23,241
1105,38782215,14.0,643.0,77,23,855
1106,38839327,42.0,2768.4,87,23,4082
1107,38885211,12.3,99.30000000000001,12,23,142
1108,38897535,25.7,240.3,34,23,361
1109,38913959,9.600000000000001,224.40000000000003,20,23,407
1110,38935686,21.7,364.20000000000005,29,23,566
1111,38968501,38.9,634.9,24,23,1025
1112,39066078,17.8,457.5,32,23,743
1113,39090755,43.7,474.8,33,23,584
1114,39108941,22.5,623.3000000000001,28,23,810
1115,39201973,10.5,770.6,29,23,1565
1116,39222343,21.2,367.8,28,23,455
1117,39280271,14.1,139.7,17,23,167
1118,39283381,16.4,407.1,36,23,780
1119,39324037,20.200000000000003,339.0,10,23,478
1120,39367110,30.1,647.3,30,23,728
1121,39379065,8.6,360.5,17,23,539
1122,39395202,10.4,317.3,45,23,545
1123,39416908,13.0,153.70000000000002,15,23,285
1124,39420666,24.1,732.8000000000001,19,23,1056
1125,39427521,12.0,415.5,20,22,590
1126,39430343,33.400000000000006,294.1,14,23,371
1127,39431130,7.0,395.40000000000003,28,23,906
1128,39441936,2.5,17.9,10,22,23
1129,39445216,23.1,340.20000000000005,13,23,524
1130,39454183,18.0,593.9000000000001,52,23,1054
1131,39470978,10.2,136.4,17,23,295
1132,39526193,16.3,1576.6000000000001,45,23,2862
1133,39544337,16.8,266.6,28,23,448
1134,39576434,9.1,176.8,19,23,286
1135,39602501,3.7,186.3,23,23,259
1136,39609119,15.5,230.5,19,23,418
1137,39630527,28.200000000000003,200.20000000000002,29,23,266
1138,39675115,10.0,212.9,22,23,436
1139,39763083,23.5,217.10000000000002,23,23,416
1140,39841304,16.799999999999997,343.00000000000006,34,23,570
1141,39861556,32.6,166.5,16,22,263
1142,39876312,4.0,128.4,21,23,237
1143,39880792,25.3,335.9,25,23,456
1144,39903978,11.8,160.60000000000002,17,23,235
1145,39951811,34.900000000000006,295.8,20,23,460
1146,39980859,7.6,198.2,18,23,254
1147,40137551,40.2,453.6,18,23,871
1148,40164889,15.3,184.70000000000002,17,23,330
1149,40174741,15.899999999999999,135.6,18,23,207
1150,40211203,35.9,918.9000000000001,37,23,1398
1151,40226923,68.60000000000001,483.1,27,23,1448
1152,40246206,25.2,99.7,10,22,148
1153,40310645,4.1000000000000005,134.70000000000002,13,23,283
1154,40348089,11.4,73.0,15,23,106
1155,40364499,42.4,791.3000000000001,29,23,1240
1156,40364641,103.6,811.2,59,23,1246
1157,40423397,14.5,144.10000000000002,18,22,281
1158,40459733,41.8,565.9,33,23,1086
1159,40557275,12.399999999999999,207.9,32,23,356
1160,40586226,14.700000000000001,321.0,17,22,589
1161,40605509,4.699999999999999,108.9,32,23,260
1162,40711894,19.4,318.20000000000005,28,23,456
1163,40719208,21.4,328.9,24,23,508
1164,40727661,10.2,123.9,19,22,150
1165,40729947,65.2,886.7,33,23,1575
1166,40734813,5.9,190.8,20,23,309
1167,40781736,61.599999999999994,502.1,64,23,539
1168,40798219,10.9,128.9,21,22,150
1169,40814715,11.8,233.20000000000002,23,23,353
1170,40822060,6.1,106.30000000000001,27,23,129
1171,40826918,12.100000000000001,313.5,61,23,516
1172,40833290,14.7,272.3,13,23,468
1173,40917063,11.6,214.70000000000002,17,23,409
1174,40978309,6.800000000000001,295.3,14,23,742
1175,41017872,8.100000000000001,859.5,33,23,1550
1176,41034768,24.9,259.9,21,23,209
1177,41211181,10.9,276.1,19,23,556
1178,41233588,12.0,209.3,29,23,309
1179,41267769,9.399999999999999,367.70000000000005,29,22,691
1180,41268198,24.1,754.4000000000001,50,23,1079
1181,41286340,15.200000000000001,559.6,39,23,904
1182,41324527,19.5,445.8,28,23,633
1183,41388946,3.3,427.6,20,23,815
1184,41440011,7.300000000000001,223.3,21,23,400
1185,41442365,9.899999999999999,118.4,20,23,202
1186,41449959,4.699999999999999,133.5,18,23,230
1187,41547180,13.399999999999999,195.2,18,23,279
1188,41584192,29.299999999999997,731.3,33,23,990
1189,41671149,8.0,211.3,14,23,337
1190,41753507,9.6,101.80000000000001,15,23,134
1191,41774315,5.5,124.4,10,22,208
1192,41786809,7.2,95.6,22,23,185
1193,41789801,5.300000000000001,100.80000000000001,16,23,142
1194,41798966,24.1,695.7,50,23,1420
1195,41825235,8.799999999999999,37.0,12,20,48
1196,41831177,10.9,412.20000000000005,42,23,646
1197,41865396,28.4,378.9,19,23,685
1198,41868482,21.0,91.30000000000001,18,23,147
1199,41890917,8.7,171.20000000000002,21,23,299
1200,41929479,18.0,293.20000000000005,19,23,432
1201,41938273,11.8,508.6,25,23,776
1202,41979181,28.9,427.1,25,23,541
1203,41986655,11.2,1085.9,31,23,1648
1204,42031986,11.1,390.90000000000003,24,22,744
1205,42049679,8.100000000000001,249.50000000000003,10,23,541
1206,42089925,17.0,552.6,35,22,895
1207,42111305,16.7,278.20000000000005,18,23,488
1208,42170243,21.5,258.1,24,23,415
1209,42208524,13.6,659.3000000000001,47,23,862
1210,42210592,14.0,193.3,58,23,293
1211,42391011,7.5,158.5,18,23,276
1212,42501145,8.7,644.0000000000001,40,23,1072
1213,42503802,3.6,97.30000000000001,13,23,167
1214,42526349,25.6,293.70000000000005,24,23,411
1215,42565296,6.2,121.60000000000001,15,23,179
1216,42599112,30.200000000000003,938.5,49,23,1317
1217,42601828,3.6,70.9,20,23,126
1218,42653601,14.8,327.0,36,22,492
1219,42676532,12.100000000000001,192.7,28,23,270
1220,42694858,10.3,282.4,38,21,343
1221,42743566,31.2,713.7,20,23,984
1222,42966250,25.799999999999997,279.4,13,23,570
1223,42973948,56.900000000000006,449.9,33,23,466
1224,42986678,14.1,323.7,18,23,486
1225,43022968,11.399999999999999,276.8,25,23,427
1226,43032378,24.2,719.8,19,23,1210
1227,43042442,9.1,248.1,28,22,371
1228,43052420,80.3,873.2,26,23,1563
